type,success_count,error_count,total_time_ms,avg_classification_time_ms,posts_per_minute,batch_size,efficiency,timestamp,level,uri,error,attempts,disaster_type,classification_time,model_confidence,help_request,action,total_todo,queue_fetched,already_processed
classification_result,,,,,,,,1970-01-21 09:31:45.302916,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbryylkn5s2a,,,not_relevant,221.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:45.304683,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbs5svj42c2x,,,not_relevant,217.0,1.0,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:45.306441,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbs2un5i6s2a,,,not_relevant,209.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:45.307980,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbrxuqmdjk2k,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:45.309649,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbs3lzjmz22s,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:45.311274,info,at://did:plc:o62kemt7zdpra63mu42jw2ci/app.bsky.feed.post/3lbs2bjir2227,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,9833.0,216.0,18.31,6.0,50.0%,1970-01-21 09:31:45.311356,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:45.600862,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:45.601057,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:45.601375,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbsaxiqo3s2i,,,not_relevant,276.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:45.603112,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbsdt5al2c2g,,,not_relevant,181.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:45.604864,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbs5zc2ozs2m,,,not_relevant,219.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:45.606402,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbs7d6dams2v,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:45.900758,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:45.901654,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:45.901981,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbuqb4xwys2l,,,not_relevant,244.0,0.92,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:45.903790,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbsizyyhgs2r,,,not_relevant,238.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:45.905540,info,at://did:plc:afzcvofyfbzhlu77wsmy7r3w/app.bsky.feed.post/3lbskngtn2c2g,,,not_relevant,191.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:45.907073,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbskt3ffps2n,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:45.908766,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbsizxfxa22r,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:45.910429,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbstepcz422v,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,9807.0,224.0,18.35,6.0,50.0%,1970-01-21 09:31:45.910557,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:46.200371,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:46.200578,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:46.201108,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbvgvbvj7s2c,,,not_relevant,321.0,1.0,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:46.203160,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbvgvbvl6d2c,,,not_relevant,299.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:46.204956,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbvgvbvcf22c,,,not_relevant,245.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:46.206495,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbvgvbviak2c,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:46.208125,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbvgvbvl6c2c,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:46.209806,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbxfx3gocc2z,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,9526.0,288.0,18.90,6.0,50.0%,1970-01-21 09:31:46.209896,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:46.500839,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:46.501596,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:46.501923,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbxfx6p62d2z,,,not_relevant,286.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:46.503655,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbxfx6p5332z,,,not_relevant,184.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:46.505407,info,at://did:plc:afzcvofyfbzhlu77wsmy7r3w/app.bsky.feed.post/3lbxgownfnc2g,,,not_relevant,217.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:46.506941,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbxfx4nfkk2z,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:46.508549,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbxfx6p43s2z,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:46.510176,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lc4n2cohf22a,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,9397.0,229.0,19.16,6.0,50.0%,1970-01-21 09:31:46.510235,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:46.800342,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:46.800561,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:46.800973,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6m4x2wj22w,,,not_relevant,279.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:46.802732,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6nm4tsa22h,,,not_relevant,205.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:46.804451,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6oeyd2lk24,,,not_relevant,193.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:46.804451,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6oeyd2lk24,,,not_relevant,193.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:46.805987,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6jymmrjc2j,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:46.805987,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6jymmrjc2j,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:46.807604,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6myk3ans2g,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:46.807604,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6myk3ans2g,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:46.809201,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6pe5bz4k26,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,8923.0,226.0,20.17,6.0,50.0%,1970-01-21 09:31:46.809265,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:47.100874,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:47.101640,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:47.102826,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6s74m7kc2k,,,not_relevant,1124.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:47.104634,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6vo6jbp226,,,other_disaster,197.0,0.85,False,processed,,,
classification_result,,,,,,,,1970-01-21 09:31:47.106368,info,at://did:plc:cj2xrc5qk7akjxujrtylp5x3/app.bsky.feed.post/3lcaxhno2zc2f,,,not_relevant,191.0,0.85,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:47.107910,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6rd6mdfk26,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:47.109511,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6u5c52ws2q,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:47.111129,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lc6zetet2c2x,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,10320.0,504.0,17.44,6.0,50.0%,1970-01-21 09:31:47.111194,info,,,,,,,,,,,
